CLAVE,CLAVE_ENT,NOM_ENT,NOM_MUN,SEXO,ANO,POB_TOTAL,POB_00_04,POB_05_09,POB_010_014,POB_015_019,POB_20_24,POB_25_29,POB_30_34,POB_35_39,POB_40_44,POB_45_49,POB_50_54,POB_55_59,POB_60_64,POB_65_69,POB_70_74,POB_75_79,POB_80_84,POB_85_mm,fecha,etiqueta_estado
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2010,20922,2659,2566,2349,2078,1839,1686,1560,1473,1243,947,686,511,404,319,238,173,106,85,2010-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2010,21159,2542,2433,2183,2034,1927,1871,1771,1609,1291,943,667,511,435,348,238,164,104,88,2010-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2011,22103,2798,2692,2457,2147,1936,1808,1644,1559,1333,1026,752,559,429,336,250,181,110,86,2011-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2011,22348,2679,2560,2298,2127,2035,1986,1867,1698,1374,1025,735,551,447,360,248,167,104,87,2011-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2012,23312,2930,2831,2564,2207,2031,1935,1743,1640,1426,1108,822,612,457,354,263,189,114,86,2012-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2012,23586,2812,2697,2416,2218,2148,2107,1973,1783,1462,1113,809,594,460,372,259,171,105,87,2012-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2013,24553,3053,2983,2667,2267,2123,2066,1860,1718,1520,1193,896,670,488,372,276,197,117,87,2013-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2013,24858,2938,2847,2535,2309,2262,2232,2090,1863,1552,1205,889,638,476,384,271,175,105,87,2013-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2014,25833,3168,3145,2767,2329,2209,2199,1997,1797,1615,1281,975,731,525,390,290,206,121,88,2014-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2014,26165,3061,3007,2649,2406,2372,2361,2217,1942,1643,1303,975,685,495,395,283,179,105,87,2014-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2015,27306,3297,3332,2878,2407,2298,2345,2164,1893,1716,1382,1070,804,571,409,306,218,126,90,2015-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2015,27676,3193,3181,2773,2527,2495,2509,2366,2037,1747,1421,1080,741,519,408,297,186,107,89,2015-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2016,28633,3354,3432,3011,2580,2437,2456,2270,1953,1790,1484,1164,874,616,432,323,227,132,98,2016-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2016,29084,3260,3303,2914,2664,2592,2603,2463,2135,1868,1540,1181,819,569,432,321,206,118,96,2016-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2017,30005,3408,3526,3159,2761,2572,2566,2379,2028,1859,1590,1263,948,665,458,341,237,138,107,2017-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2017,30548,3327,3417,3065,2807,2685,2701,2562,2243,1988,1667,1289,905,624,459,346,229,130,104,2017-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2018,31427,3465,3606,3322,2947,2713,2674,2489,2121,1922,1699,1368,1027,717,488,359,248,145,117,2018-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2018,32091,3398,3528,3232,2954,2782,2799,2665,2364,2106,1802,1405,998,684,490,373,254,144,113,2018-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2019,32907,3533,3683,3497,3139,2863,2774,2596,2233,1985,1810,1477,1109,772,522,377,257,152,128,2019-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2019,33699,3481,3633,3409,3097,2887,2892,2771,2497,2225,1942,1529,1099,748,525,401,282,159,122,2019-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2020,34530,3623,3770,3692,3342,3033,2874,2710,2367,2061,1929,1600,1197,827,558,390,262,157,138,2020-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2020,35489,3585,3758,3610,3250,3009,2989,2889,2647,2357,2093,1669,1210,816,564,426,310,175,132,2020-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2021,36031,3782,4001,3797,3274,3045,3027,2933,2586,2189,2009,1655,1250,847,562,419,325,184,146,2021-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2021,36311,3624,3718,3715,3427,3141,3018,2961,2725,2396,2156,1745,1246,854,598,405,275,167,140,2021-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2022,37278,3894,4101,3900,3336,3114,3116,3095,2762,2290,2065,1720,1299,880,582,426,343,198,157,2022-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2022,37508,3722,3808,3809,3492,3214,3101,3107,2862,2496,2235,1820,1292,889,624,415,291,180,151,2022-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2023,38621,4004,4208,3993,3415,3179,3207,3260,2946,2417,2122,1790,1354,920,609,441,367,216,173,2023-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2023,38761,3822,3903,3894,3567,3282,3186,3255,3005,2609,2311,1899,1344,930,654,431,310,195,164,2023-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2024,39977,4109,4323,4077,3498,3237,3302,3417,3131,2565,2178,1858,1410,960,636,459,391,235,191,2024-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2024,40026,3915,4004,3974,3650,3341,3278,3400,3150,2732,2385,1978,1396,970,684,448,331,211,179,2024-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2025,41342,4213,4437,4156,3582,3289,3405,3563,3317,2731,2239,1920,1466,999,663,480,415,256,211,2025-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2025,41289,4009,4105,4047,3731,3392,3377,3537,3300,2862,2459,2053,1449,1010,714,469,351,228,196,2025-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2026,42711,4311,4559,4233,3660,3345,3511,3692,3504,2909,2311,1973,1523,1038,690,502,440,277,233,2026-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2026,42554,4099,4209,4118,3807,3443,3480,3663,3456,2996,2539,2122,1504,1050,744,491,373,246,214,2026-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2027,44071,4409,4680,4303,3725,3409,3614,3808,3690,3093,2400,2017,1579,1076,718,526,468,299,257,2027-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2027,43822,4190,4319,4186,3874,3500,3581,3780,3617,3132,2629,2183,1560,1089,775,513,396,264,234,2027-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2028,45432,4507,4799,4380,3778,3485,3709,3920,3870,3276,2509,2054,1633,1114,746,549,498,322,283,2028-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2028,45089,4280,4427,4256,3930,3565,3673,3898,3777,3268,2727,2238,1617,1129,806,536,423,284,255,2028-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2029,46787,4604,4911,4460,3820,3569,3795,4037,4038,3457,2636,2089,1684,1151,775,572,534,344,311,2029-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2029,46349,4368,4526,4333,3978,3636,3756,4022,3931,3406,2834,2288,1672,1169,837,558,453,304,278,2029-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2030,48136,4698,5018,4538,3857,3652,3876,4162,4191,3636,2780,2128,1729,1188,803,596,574,368,342,2030-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2030,47606,4455,4624,4406,4023,3707,3832,4156,4075,3547,2947,2338,1724,1210,868,580,486,325,303,2030-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2031,49479,4792,5122,4622,3888,3728,3961,4293,4324,3816,2932,2177,1766,1225,829,620,618,392,374,2031-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2031,48857,4541,4720,4485,4061,3773,3908,4295,4204,3693,3062,2393,1769,1253,898,602,523,347,330,2031-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2032,50817,4887,5221,4708,3917,3791,4058,4421,4443,3993,3089,2241,1794,1262,856,644,665,418,409,2032-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2032,50097,4627,4813,4567,4094,3828,3991,4432,4323,3843,3177,2454,1808,1296,928,625,562,371,358,2032-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2033,52152,4982,5322,4787,3945,3841,4171,4542,4559,4164,3244,2322,1817,1296,882,669,715,448,446,2033-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2033,51328,4712,4906,4643,4131,3873,4085,4559,4442,3990,3290,2524,1839,1338,958,648,603,398,389,2033-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2034,53482,5075,5421,4856,3977,3882,4295,4654,4682,4323,3396,2421,1837,1328,907,694,767,482,485,2034-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2034,52546,4797,4996,4711,4171,3910,4186,4674,4567,4130,3404,2599,1868,1380,987,671,646,428,421,2034-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2035,54810,5168,5517,4922,4011,3918,4421,4761,4816,4466,3544,2532,1861,1354,932,718,822,521,526,2035-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2035,53744,4882,5082,4776,4211,3942,4288,4779,4703,4257,3518,2677,1895,1418,1017,692,690,462,455,2035-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2036,56130,5261,5612,4983,4046,3947,4539,4876,4957,4588,3692,2651,1893,1375,957,741,879,564,569,2036-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2036,54929,4966,5168,4837,4252,3968,4384,4885,4842,4369,3637,2756,1925,1450,1048,714,736,500,492,2036-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2037,57441,5354,5708,5039,4084,3973,4641,5006,5096,4695,3836,2771,1939,1388,982,764,940,609,616,2037-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2037,56092,5048,5253,4896,4297,3990,4468,5000,4978,4469,3756,2833,1959,1476,1079,735,785,539,531,2037-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2038,58737,5447,5800,5096,4115,4001,4728,5154,5225,4797,3971,2888,1998,1397,1004,787,1004,658,667,2038-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2038,57231,5133,5336,4951,4334,4013,4540,5127,5102,4566,3871,2907,1999,1497,1109,755,836,581,574,2038-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2039,60013,5537,5893,5150,4138,4031,4803,5314,5341,4905,4092,2999,2071,1404,1024,809,1071,708,723,2039-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2039,58341,5215,5416,5001,4362,4040,4604,5262,5211,4670,3977,2979,2042,1514,1137,776,889,624,622,2039-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,HOMBRES,2040,61044,5591,5948,5177,4148,4050,4854,5462,5442,5015,4182,3089,2138,1403,1034,827,1137,761,786,2040-01-01,Jalisco
14044,14,Jalisco,Ixtlahuacán de los Membrillos,MUJERES,2040,59219,5263,5464,5027,4378,4055,4646,5388,5303,4778,4057,3034,2073,1520,1156,792,941,669,675,2040-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,1990,5272,854,746,724,599,425,333,280,234,206,183,152,117,99,100,89,63,41,27,1990-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,1990,5337,842,703,705,624,472,368,301,243,200,174,153,127,105,92,78,61,51,38,1990-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,1991,5416,867,751,724,620,453,354,294,244,212,190,158,124,104,99,88,65,42,27,1991-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,1991,5450,843,708,703,639,494,386,314,254,207,181,158,130,108,94,80,62,50,39,1991-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,1992,5561,877,757,725,637,483,376,308,254,217,197,165,131,110,98,87,67,44,28,1992-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,1992,5555,842,710,701,650,517,402,326,266,215,188,162,134,112,96,81,63,49,41,1992-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,1993,5702,881,762,729,653,514,398,322,265,224,204,172,139,115,97,85,69,45,28,1993-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,1993,5656,838,712,703,657,539,419,339,277,224,195,167,138,115,97,82,64,48,42,1993-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,1994,5842,883,768,732,666,544,421,336,275,233,210,179,147,121,96,84,72,47,28,1994-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,1994,5750,830,714,703,663,561,435,351,289,234,202,171,141,118,99,84,66,46,43,1994-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,1995,5954,876,768,734,676,571,443,349,285,242,215,185,155,127,95,82,74,48,29,1995-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,1995,5821,815,711,701,666,581,451,361,299,245,208,175,146,121,101,85,67,45,43,1995-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,1996,5995,861,774,731,670,576,456,361,294,249,217,188,159,130,98,82,73,47,29,1996-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,1996,5869,803,710,703,663,588,463,371,308,254,212,180,150,125,102,84,66,44,43,1996-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,1997,6017,842,776,726,662,575,468,372,302,256,219,191,162,134,102,82,71,47,30,1997-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,1997,5901,788,707,701,660,590,474,380,316,262,217,184,155,129,103,83,66,43,43,1997-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,1998,6031,823,778,720,655,570,479,381,310,263,221,193,165,138,105,82,70,47,31,1998-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,1998,5926,772,702,700,659,589,484,388,324,270,222,188,159,132,104,83,65,42,43,1998-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,1999,6034,805,775,713,650,563,487,390,317,268,225,194,168,142,108,81,69,47,32,1999-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,1999,5948,760,694,698,658,586,492,395,331,277,229,192,163,136,105,82,65,42,43,1999-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2000,6040,790,774,706,647,555,493,398,324,274,229,195,170,146,111,81,68,47,32,2000-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2000,5977,751,688,696,657,583,499,403,338,285,237,195,168,141,106,82,64,41,43,2000-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2001,6069,785,760,713,649,542,488,409,335,281,235,198,175,150,115,85,67,47,35,2001-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2001,6003,741,690,689,650,576,507,416,346,292,243,197,172,144,108,83,63,42,44,2001-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2002,6096,777,745,720,651,533,481,418,347,288,242,202,179,153,119,89,66,48,38,2002-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2002,6030,730,693,683,644,571,512,429,353,299,249,200,176,148,111,83,61,44,44,2002-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2003,6118,767,729,726,654,527,471,427,358,295,248,206,182,156,124,92,66,49,41,2003-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2003,6056,717,696,675,637,568,516,442,361,306,255,204,180,151,114,84,60,45,45,2003-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2004,6127,755,713,727,651,523,461,434,368,300,253,212,186,160,129,96,65,50,44,2004-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2004,6074,703,697,667,629,566,518,455,368,312,260,208,184,154,117,85,58,47,46,2004-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2005,6122,741,696,726,647,520,449,438,377,305,258,219,188,162,134,100,64,51,47,2005-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2005,6086,688,702,656,620,563,519,466,375,317,264,213,186,157,121,86,57,49,47,2005-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2006,6259,739,711,724,661,542,455,444,390,320,271,228,192,168,141,104,67,53,49,2006-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2006,6217,686,704,668,633,573,524,479,393,331,276,225,193,163,125,90,60,49,45,2006-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2007,6406,741,722,720,679,566,465,448,403,334,284,239,197,175,147,109,71,55,51,2007-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2007,6352,690,708,678,644,582,530,491,411,344,288,236,200,169,130,94,63,50,44,2007-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2008,6558,747,732,716,694,591,479,452,416,348,297,249,203,181,154,115,74,57,53,2008-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2008,6483,694,709,687,654,591,538,500,430,357,300,248,208,176,134,98,66,50,43,2008-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2009,6714,756,740,712,708,617,497,455,428,362,310,259,210,187,162,120,77,59,55,2009-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2009,6605,699,707,697,662,599,546,507,447,370,311,260,217,181,139,102,69,50,42,2009-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2010,6850,759,744,708,719,640,516,456,437,376,323,269,218,191,169,127,80,62,56,2010-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2010,6703,700,702,705,667,605,552,511,462,382,322,271,226,185,143,107,72,51,40,2010-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2011,7320,822,794,749,743,688,578,501,472,405,346,287,230,197,175,132,82,62,57,2011-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2011,7180,764,750,749,709,660,605,548,495,411,344,289,239,191,148,110,75,53,40,2011-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2012,7809,887,846,789,764,736,647,553,507,435,370,305,243,204,182,137,84,62,58,2012-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2012,7683,831,805,792,751,719,663,589,526,442,367,307,252,198,153,114,79,56,39,2012-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2013,8324,951,906,828,784,785,722,615,542,467,394,324,257,211,189,142,85,62,60,2013-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2013,8208,900,864,838,794,781,724,634,558,474,391,325,265,205,158,118,82,58,39,2013-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2014,8860,1016,971,867,805,833,802,687,579,498,418,343,270,220,195,147,87,61,61,2014-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2014,8758,972,927,882,840,845,791,683,589,507,416,344,278,214,163,121,86,61,39,2014-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2015,9516,1093,1048,916,833,886,898,778,625,533,446,366,287,234,203,154,90,62,64,2015-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2015,9424,1052,1002,935,899,920,871,744,628,546,447,368,295,226,169,126,92,65,39,2015-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2016,10520,1198,1180,1019,919,961,999,882,692,592,499,408,318,252,210,162,99,66,64,2016-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2016,10470,1157,1127,1033,983,1004,982,850,706,613,504,410,324,246,182,139,101,68,41,2016-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2017,11629,1316,1327,1137,1014,1039,1110,999,771,653,556,452,352,272,217,171,109,70,64,2017-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2017,11631,1271,1266,1146,1073,1093,1107,972,796,684,568,456,356,269,197,152,110,72,43,2017-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2018,12847,1444,1485,1273,1115,1123,1228,1129,866,718,619,501,388,294,225,180,121,74,64,2018-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2018,12912,1394,1414,1274,1170,1190,1247,1111,900,761,639,507,391,293,215,166,119,76,45,2018-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2019,14190,1589,1661,1427,1223,1214,1354,1273,979,788,686,553,428,316,234,189,133,79,64,2019-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2019,14335,1537,1579,1416,1272,1298,1400,1269,1020,844,717,562,428,319,235,181,130,80,48,2019-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2020,16044,1795,1903,1638,1371,1348,1522,1467,1138,889,776,624,480,346,249,199,147,86,66,2020-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2020,16300,1738,1811,1616,1413,1454,1606,1487,1185,959,820,636,478,354,263,199,143,86,52,2020-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2021,16687,1832,1927,1648,1414,1399,1623,1569,1224,920,805,644,485,362,289,219,162,91,74,2021-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2021,16505,1756,1834,1660,1406,1470,1588,1512,1208,976,836,664,511,369,246,186,141,91,51,2021-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2022,17140,1862,1947,1674,1434,1428,1661,1641,1293,950,823,668,505,380,303,224,170,97,80,2022-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2022,16932,1785,1854,1684,1425,1506,1627,1571,1253,1006,858,691,533,387,259,192,148,98,55,2022-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2023,17633,1890,1973,1694,1463,1455,1699,1713,1364,990,840,694,528,400,321,234,181,105,89,2023-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2023,17386,1814,1878,1704,1450,1539,1667,1629,1299,1040,880,721,558,408,274,201,157,107,60,2023-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2024,18118,1913,1999,1708,1493,1479,1739,1779,1433,1038,857,718,551,421,340,245,192,114,99,2024-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2024,17827,1837,1905,1722,1474,1568,1709,1685,1344,1076,900,749,583,429,288,211,166,116,65,2024-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2025,18603,1937,2026,1720,1524,1500,1783,1838,1501,1091,875,740,574,442,359,258,202,124,109,2025-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2025,18266,1861,1928,1734,1500,1594,1755,1735,1390,1115,920,777,608,451,304,222,176,125,71,2025-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2026,19073,1957,2053,1731,1548,1522,1827,1887,1567,1148,897,759,597,463,378,272,213,133,121,2026-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2026,18694,1883,1954,1746,1520,1619,1803,1778,1438,1153,941,802,635,472,319,234,185,135,77,2026-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2027,19535,1974,2080,1739,1571,1548,1869,1929,1632,1204,925,774,620,484,398,286,225,143,134,2027-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2027,19118,1903,1980,1755,1541,1647,1848,1816,1485,1192,965,824,662,493,335,247,196,145,84,2027-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2028,19985,1992,2104,1748,1586,1580,1906,1967,1691,1259,960,786,642,505,419,301,238,153,148,2028-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2028,19529,1921,2003,1765,1554,1679,1889,1853,1531,1229,992,843,689,515,351,259,208,156,92,2028-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2029,20420,2009,2122,1757,1596,1614,1938,2006,1744,1312,1001,797,663,526,440,316,253,163,163,2029-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2029,19933,1939,2021,1775,1566,1713,1924,1893,1573,1266,1021,860,716,538,368,272,221,167,100,2029-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2030,20843,2022,2139,1767,1604,1648,1966,2048,1788,1361,1048,810,681,548,461,330,270,173,179,2030-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2030,20319,1953,2038,1786,1572,1747,1955,1935,1609,1302,1051,877,741,561,384,284,236,179,109,2030-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2031,21253,2036,2151,1776,1609,1678,1996,2091,1822,1409,1097,826,697,569,482,346,289,183,196,2031-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2031,20699,1966,2054,1797,1578,1778,1985,1978,1638,1340,1081,895,764,585,401,297,252,191,119,2031-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2032,21653,2048,2164,1786,1612,1702,2031,2131,1849,1455,1146,847,709,590,503,361,309,195,215,2032-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2032,21059,1979,2066,1807,1582,1803,2018,2018,1662,1376,1111,916,784,609,417,310,269,203,129,2032-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2033,22037,2057,2175,1791,1618,1719,2073,2167,1873,1496,1193,875,718,611,524,377,329,207,234,2033-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,MUJERES,2033,21407,1991,2076,1814,1585,1823,2055,2053,1685,1411,1138,939,801,633,434,324,287,218,140,2033-01-01,Jalisco
14051,14,Jalisco,Juanacatlán,HOMBRES,2034,22410,2068,2182,1795,1620,1732,2119,2196,1899,1532,1238,908,727,630,544,393,350,222,255,2034-01-01,Jalisco
